"","source_file","state_population","state_radio_population","population_coverage","state","wra","wra_radio_owners"
"1","arewa_polygon",7180668.83315298,9793.05456918616,0.00136380813497092,"Bauchi",1615650.48745942,706039.263019767
"2","arewa_polygon",6153874.72594286,1651177.07753247,0.268315029321545,"Jigawa",1384621.81333714,605079.732428331
"3","arewa_polygon",9313326.32039469,322643.459929383,0.0346432036020091,"Kaduna",2095498.4220888,915732.810452808
"4","arewa_polygon",14654065.9289347,13731671.2288418,0.937055373944262,"Kano",3297164.83401031,1440861.0324625
"5","arewa_polygon",8646623.59199898,563154.482007867,0.0651299869846275,"Katsina",1945490.30819977,850179.264683299
